mprid,ldp_zip,listing_date,pending_date,ldp_views_day1,ldp_views_day3,ldp_views_day7,photo_count,type,bedrooms,year_built,sqft,price
2256529326,90262,2016-07-25,,0,14,44,0,single_family,3,1947,957,360000
2306750335,91311,2016-06-02,2016-07-26,11,38,78,34,single_family,4,1986,1768,535000
1411417447,93532,2016-06-22,,0,2,5,1,land,,,,25000
2075426505,91755,2016-08-03,,0,236,257,32,single_family,4,2002,2188,696000
2827596480,91355,2016-05-11,2016-05-16,5,90,209,20,single_family,3,1971,1773,555000
2288292321,92823,2016-05-02,,33,67,104,27,single_family,4,2002,2722,875000
1859449581,93551,2016-05-28,,34,195,242,36,single_family,3,1999,2813,439000
1222466249,92660,2016-04-20,,10,37,85,11,single_family,3,1956,1721,1200000
1440333802,90713,2016-04-27,,0,63,142,24,single_family,3,1953,1108,539900
1657477190,93551,2016-06-25,2016-07-07,76,266,437,36,single_family,5,2002,3592,449990
2450893960,91107,2016-05-08,,25,82,135,36,single_family,5,2004,4109,1455000
1627201501,92656,2016-04-29,,20,68,105,28,condo,3,1989,1377,535900
2431154596,92603,2016-05-08,,0,81,166,31,single_family,6,2009,8356,6500000
1504939861,91710,2016-07-01,,0,46,107,36,single_family,3,2004,2859,630000
1104064829,91706,2016-08-05,,3,57,144,17,single_family,3,1953,1182,415000
1638603137,90706,2016-06-09,,8,58,136,27,single_family,8,1941,3168,749900
1394482874,91344,2016-07-09,,6,45,77,27,single_family,6,1985,2967,1075000
1444251156,91307,2016-08-05,,15,58,131,9,single_family,5,1977,2504,3950
1919861617,91101,2016-07-28,,44,561,638,24,condo,3,2000,1748,655000
2864691134,91724,2016-05-06,,35,111,237,14,single_family,4,1962,1549,465000
2885057231,90631,2016-08-05,,38,158,325,8,single_family,4,1963,1681,500000
2523213915,90731,2016-06-27,2016-07-05,0,39,89,14,multi_family,,2001,2536,530000
1692417329,91709,2016-07-22,,6,42,80,34,single_family,4,1998,2258,749900
2797012330,92832,2016-07-06,,0,44,81,27,single_family,3,1954,1103,499000
1221210579,90720,2016-08-15,,30,674,674,34,single_family,3,1960,2046,999990
2663411174,92886,2016-06-24,,0,207,250,36,single_family,5,2001,5000,1600000
1473355279,91350,2016-06-08,2016-06-23,38,141,240,19,single_family,3,1982,1410,450000
1595140898,91724,2016-06-02,,25,74,127,36,single_family,4,1987,2379,599500
2409369551,90275,2016-04-28,,27,72,103,14,single_family,4,1976,2415,1590000
2452486246,90275,2016-05-27,,21,81,153,28,single_family,4,1999,3643,2295000
1382683908,92840,2016-06-10,,1,25,52,16,single_family,4,1958,1224,559900
2532928038,92602,2016-07-02,,0,77,160,21,condo,2,2002,1804,575000
2852612138,92651,2016-08-01,,0,25,132,3,land,,,,599000
1833526761,90713,2016-06-29,,0,28,97,33,single_family,4,1950,1925,599900
1326324718,92629,2016-06-25,,0,110,167,33,single_family,4,2003,5205,2198000
2389019411,90716,2016-05-13,,8,19,42,1,condo,3,2003,1301,380000
2943020996,91745,2016-06-10,,0,46,106,19,single_family,4,1969,2139,678000
2857674467,91206,2016-07-28,,23,84,178,35,single_family,4,1969,3878,1795000
1106924341,91604,2016-05-09,2016-05-17,7,50,84,19,condo,2,1974,1506,639950
1731960101,91606,2016-07-05,,0,18,77,26,multi_family,6,1946,2136,719900
1187772879,92672,2016-08-07,,0,0,48,4,single_family,4,1974,4630,2275000
1628106736,91765,2016-05-13,,0,6,11,0,single_family,4,1964,2396,928800
1067541576,92630,2016-06-06,,73,131,207,32,single_family,3,1979,1494,654900
1075506002,91367,2016-05-11,,34,83,138,36,single_family,4,1951,4352,1197500
2309052263,91324,2016-04-27,2016-07-29,0,43,120,20,single_family,5,1988,4059,897000
2635058517,92646,2016-08-10,,0,28,61,12,condo,2,1983,1407,550000
1783942055,92637,2016-06-03,,0,62,99,18,condo,2,1969,866,225000
1770898853,91601,2016-08-08,,16,72,132,18,condo,1,1988,657,269962
2908835532,90723,2016-05-28,,0,22,93,0,condo,1,1990,544,130000
1980305936,90805,2016-07-25,,0,6,7,10,single_family,4,1923,1208,469000
2284766241,91331,2016-07-22,,0,4,31,1,single_family,3,1954,1275,434900
1524182875,91354,2016-07-13,,0,90,209,16,single_family,2,1989,982,499000
1688633168,90742,2016-07-15,,0,28,65,25,single_family,3,1947,1152,3250000
2840107504,92679,2016-05-12,,33,69,147,25,single_family,4,1987,1739,699000
1832112581,90042,2016-04-29,,31,139,230,15,condo,2,1980,945,349000
2086258086,91106,2016-06-20,,0,25,69,17,single_family,3,1914,2110,859000
2413636058,92688,2016-07-17,,0,50,91,36,single_family,4,1997,1597,649000
2921029015,91773,2016-05-10,,20,78,169,23,condo,3,1978,1076,375000
1043740195,91801,2016-06-13,,47,97,168,14,single_family,3,1937,1382,585000
2402785097,92870,2016-04-30,,0,0,6,1,condo,3,1997,1411,550000
2131469714,92677,2016-05-16,,0,37,85,11,single_family,4,2010,4600,3950000
2390798057,92676,2016-05-14,,0,27,85,26,single_family,3,1965,1511,549900
2029877160,91766,2016-08-01,,0,44,91,1,single_family,3,1954,1086,388000
2021781249,92694,2016-06-01,,0,0,95,14,condo,3,2001,1511,479000
2074500238,92651,2016-08-12,,0,68,151,9,single_family,3,1930,1694,1650000
2294613193,90744,2016-07-27,,14,33,58,28,single_family,2,1918,720,329999
2004291202,92625,2016-07-01,,0,0,0,12,single_family,3,1951,1734,3325000
1751420443,91107,2016-04-26,,13,45,65,19,single_family,3,1949,2148,1688000
1320596922,92869,2016-05-06,,0,0,0,31,single_family,5,1975,2196,770000
2506312788,90601,2016-08-11,,15,56,94,13,single_family,3,1956,1100,465000
1948776961,92618,2016-07-25,,0,7,71,24,condo,4,2011,1904,799900
1644995209,90220,2016-08-12,,15,43,68,16,single_family,3,1948,1134,379900
1552809537,92618,2016-07-29,,40,146,230,31,condo,4,2014,2100,799995
2185067769,90240,2016-07-08,,0,265,375,36,single_family,3,1950,1955,530000
1313090324,92649,2016-06-16,,21,74,145,17,condo,1,1985,913,629900
2292840414,93536,2016-04-26,2016-05-05,2,3,11,4,land,,,,9500
1653522963,93536,2016-06-13,2016-08-13,0,6,13,2,single_family,5,2016,3454,416990
1588068073,91343,2016-08-01,,13,55,97,19,single_family,3,1956,1276,479900
1387943664,91316,2016-07-01,,0,3,12,17,single_family,4,1949,1607,798950
1929871876,90254,2016-07-21,,5,48,83,36,single_family,4,2016,3600,5199000
2725057573,90746,2016-04-25,,32,204,259,8,single_family,3,1966,2015,389900
1256585526,92707,2016-05-06,,3,37,65,18,condo,1,1972,647,219000
2785990018,91607,2016-05-06,,0,16,29,20,single_family,4,1947,2065,1149000
2641981118,90232,2016-06-02,,4,101,127,22,single_family,5,2015,3578,1998000
1977016904,92691,2016-08-05,,0,0,13,15,condo,2,1985,693,339995
1515782354,92618,2016-06-16,,5,38,69,28,condo,3,2010,1804,765000
1780675431,90803,2016-05-09,,5,56,105,1,single_family,3,1961,2000,893000
2213393554,92646,2016-06-03,,45,112,178,36,single_family,3,1963,1663,725000
2757634120,91101,2016-06-01,2016-08-01,22,56,107,14,condo,3,2009,1580,635000
1745199535,93560,2016-08-09,2016-08-11,0,1,4,4,land,,,,6500
1543189026,90603,2016-04-20,,26,146,260,22,single_family,3,1953,1323,509000
2894254398,91766,2016-07-04,,0,0,14,11,multi_family,8,1964,3970,588000
2166363935,92646,2016-06-22,,0,69,126,30,single_family,4,1962,1740,839000
2243419235,91773,2016-05-04,,12,23,38,8,single_family,4,1987,3028,915000
1847585988,92808,2016-05-19,,31,129,221,36,single_family,4,1997,3601,1100000
2535011232,92692,2016-06-25,,0,18,75,28,single_family,2,1977,1472,554000
2335387268,92677,2016-06-08,,0,39,88,36,condo,2,1983,1096,409000
1935822475,90032,2016-05-24,,22,99,178,21,multi_family,6,1922,1436,639000
1158041841,91505,2016-08-15,,57,169,169,6,single_family,2,1926,960,579000
1810118001,90278,2016-08-04,,16,33,60,27,single_family,3,2005,1786,1179000
1606314292,90805,2016-06-21,,0,46,84,12,multi_family,3,1955,1260,499900
1097369035,91205,2016-06-21,,25,87,147,1,multi_family,3,1913,1204,659000
2741191280,93535,2016-07-13,,0,0,0,1,single_family,4,1989,1494,214900
1021946956,92656,2016-05-27,,18,190,255,33,condo,3,2000,1400,575000
2987947276,91789,2016-06-26,,0,64,109,23,single_family,3,1954,1194,549000
2892913528,90039,2016-06-17,,9,63,129,1,single_family,2,1925,756,450000
1641229423,90710,2016-05-10,,5,13,29,1,single_family,4,1966,2079,645000
2414895060,91001,2016-05-03,,11,110,146,29,single_family,6,1926,3920,1790000
2166050305,92691,2016-04-28,,0,32,84,30,condo,2,1985,812,285000
1256144511,92805,2016-07-11,,0,52,105,3,condo,3,1995,1185,399900
2059243426,90222,2016-08-13,,17,36,39,14,single_family,2,1951,1141,285000
2647886807,90011,2016-05-03,,26,98,156,1,multi_family,3,1922,1233,300000
1046887101,92677,2016-07-23,,7,40,75,9,condo,2,1984,1232,419000
2139024734,90803,2016-06-10,,0,10,53,36,condo,1,1974,1224,529500
2302654413,90660,2016-06-06,,0,0,37,29,condo,3,1998,1196,369000
1452625968,91401,2016-06-13,,18,51,73,17,single_family,3,1951,1547,729000
2336312560,91107,2016-04-27,,17,77,160,3,multi_family,4,1931,2008,699000
2467724194,91325,2016-07-14,,0,59,118,26,condo,3,2005,1470,369000
1238912085,91351,2016-05-10,2016-05-18,62,323,589,22,single_family,4,1965,1748,389000
2397465268,91008,2016-07-13,,0,97,112,24,single_family,3,1979,2305,1418000
1572024642,91790,2016-04-21,,4,86,213,21,single_family,4,1963,1528,539950
2092907167,90275,2016-06-20,,0,25,95,24,condo,2,1964,1565,650000
2941225933,90717,2016-07-15,,0,53,127,2,single_family,3,1950,1571,499000
1368647243,92602,2016-08-14,,57,297,297,12,single_family,4,1999,1900,850000
1558897124,92804,2016-06-02,,0,16,39,9,multi_family,3,1958,5786,1595000
2367302845,90802,2016-05-26,,0,0,8,36,condo,4,2006,4340,974975
2308367994,92626,2016-05-25,,21,116,161,28,single_family,4,1972,2392,799900
2438857060,91011,2016-06-13,,43,101,200,14,single_family,6,1930,4612,2499000
1292433346,93536,2016-05-18,2016-07-14,1,60,113,34,single_family,4,2007,3833,409900
1635545404,90604,2016-06-23,,0,112,279,29,single_family,4,1951,1813,495000
2830307447,91364,2016-06-16,2016-07-02,0,0,5,15,single_family,3,1949,3038,849000
1440815813,91342,2016-06-29,,0,13,26,0,single_family,3,1952,1350,479900
2695136873,90212,2016-07-18,,0,0,0,36,single_family,5,1939,2369,4980000
1838686642,93560,2016-08-04,,4,18,42,3,single_family,3,1992,1072,170000
2404071735,90650,2016-05-07,,11,49,76,9,single_family,4,1941,1864,490000
1546417161,92604,2016-06-12,,13,63,86,17,single_family,4,1971,1950,925000
2602124046,92782,2016-05-10,,5,27,51,5,single_family,5,1997,4314,1848000
2757064646,91755,2016-06-01,,0,0,21,1,single_family,4,2016,2415,980000
1661298799,93536,2016-07-15,,25,206,316,4,single_family,3,1980,1620,294990
1686280279,91307,2016-06-22,2016-07-12,7,48,103,6,single_family,3,1961,1160,519900
1759480615,92630,2016-07-26,,11,27,59,16,mobile,2,1973,1248,104900
2699964295,91746,2016-05-12,,0,18,63,7,condo,2,1981,1023,265000
1021014513,91356,2016-06-08,,0,7,41,15,condo,2,1985,1293,370000
1873586243,92780,2016-07-08,,0,85,177,24,condo,2,1964,1080,269000
2279019399,91390,2016-06-16,,62,143,228,36,single_family,5,2001,3474,775000
1270002551,90201,2016-05-02,,0,14,14,1,single_family,2,1956,784,185500
2455518789,91402,2016-05-12,2016-05-19,34,110,195,7,single_family,3,1948,1479,429000
2667506179,92627,2016-07-21,,8,11,11,13,condo,1,1983,1008,369900
1477239680,90604,2016-07-29,,20,72,123,34,single_family,3,1986,1600,559500
2588515160,90810,2016-06-28,,0,616,704,36,single_family,3,1939,1702,468000
2715113161,92805,2016-05-27,,0,0,0,6,multi_family,3,1922,2033,649900
1864933727,90815,2016-04-22,,9,72,123,26,single_family,3,1951,1472,649900
2916603507,92637,2016-08-04,,0,49,98,16,single_family,2,1964,1400,334000
1352063379,90604,2016-06-29,,0,50,93,10,single_family,4,1964,1657,469900
2918965109,92807,2016-05-14,,21,242,453,36,mobile,3,2001,1976,230000
1366664811,91356,2016-06-03,2016-06-21,7,158,227,11,condo,3,1976,1877,499000
2847894863,92626,2016-05-15,,0,27,92,18,single_family,4,1964,2749,849900
1074843224,91702,2016-06-10,,55,121,216,24,single_family,3,1996,1367,499000
1616313029,90275,2016-05-12,,0,80,187,15,single_family,4,1964,2934,1199000
1886295581,90063,2016-07-08,,0,22,39,5,land,,,,129000
1612312978,90220,2016-06-23,,0,44,72,15,single_family,2,1949,750,329900
1354040920,92647,2016-07-13,,0,48,219,2,single_family,4,1962,1398,599000
1213943721,90720,2016-05-19,,20,71,129,36,single_family,6,2010,4839,2200000
1489055613,93536,2016-06-20,,0,0,50,26,single_family,3,1949,1100,204900
1715591945,92663,2016-04-28,,12,34,57,9,single_family,3,1947,1982,1950000
1893578458,92701,2016-07-05,,0,26,45,2,condo,2,1972,943,289000
2266867033,90621,2016-05-11,,0,0,0,36,single_family,3,1957,2233,730000
1890982866,91765,2016-08-05,,8,31,56,11,condo,2,1986,940,325000
1395583183,91356,2016-07-28,,0,0,40,10,condo,3,1973,1096,354000
2977390345,90270,2016-07-23,,2,7,20,0,single_family,3,1928,1063,420000
1622822676,91342,2016-06-15,2016-07-09,0,0,37,25,single_family,3,1952,1246,400000
1631070342,90275,2016-06-15,,0,48,116,36,single_family,4,1995,4292,2099000
1866224401,91709,2016-05-02,,63,259,398,36,single_family,3,1987,1400,450000
2479175720,92637,2016-05-13,,30,99,164,24,single_family,2,1965,1100,346000
1721053102,91387,2016-08-05,,52,178,294,17,single_family,4,2005,2442,535000
2934778984,91406,2016-06-29,,11,77,149,7,mobile,2,1984,,59900
1947971174,91381,2016-06-01,2016-06-08,11,72,158,18,single_family,4,1997,1979,589980
1360101970,92651,2016-05-17,,0,9,36,36,single_family,3,1933,2150,3300000
1234839765,92672,2016-07-02,,0,0,46,5,single_family,4,1975,2399,1550000
2689442704,90804,2016-07-15,,0,322,385,36,single_family,2,1948,816,459900
2403507426,90638,2016-08-05,,32,217,287,16,single_family,4,1960,1128,499900
1452837488,91214,2016-05-11,2016-06-23,16,71,130,22,single_family,3,1954,1698,849800
1284812874,91765,2016-06-23,,0,39,85,15,single_family,4,1965,2200,699000
2436283843,92835,2016-06-18,,0,0,0,26,mobile,2,1973,1478,348000
1655810615,92694,2016-05-03,,0,0,0,20,single_family,5,2016,6394,3949000
2609171344,91302,2016-06-23,2016-07-14,9,67,159,31,condo,3,1972,1290,440000
1331779854,92651,2016-06-10,,0,68,136,35,single_family,2,1948,713,1299000
2630201748,92683,2016-07-30,,27,301,359,13,single_family,3,1955,2500,629000
2670946018,92647,2016-05-14,,0,49,91,18,condo,2,1985,1007,439000
2235091779,92603,2016-08-12,,26,80,120,28,single_family,4,1968,1942,1350000
2476820387,91506,2016-07-17,,0,13,56,14,single_family,5,1938,1757,699000
2566620393,90061,2016-04-28,,5,21,32,4,multi_family,13,1906,4527,649999
1550623351,92673,2016-07-06,,0,53,126,34,single_family,4,2004,2520,848800
1501129778,93536,2016-05-06,2016-06-04,0,0,0,1,single_family,4,1956,1506,219900
1402718464,92648,2016-04-22,,7,72,104,36,condo,3,1886,2132,899999
1183834245,91770,2016-08-05,,16,78,177,23,single_family,3,1960,1301,498000
2928170258,91007,2016-08-13,,1,39,56,30,single_family,5,2016,5179,4280000
1799822147,92833,2016-05-03,,39,134,229,16,condo,3,1991,1200,349000
1718075465,92701,2016-07-28,,0,4,31,17,single_family,3,1979,1531,599900
1065789557,91767,2016-07-20,,17,71,125,14,single_family,2,1937,1140,299900
2769458461,91040,2016-08-01,,0,38,49,17,single_family,4,1990,2400,749000
2065396923,92648,2016-07-07,,0,42,42,36,condo,2,2004,2664,1295000
2228711966,91335,2016-06-24,2016-08-12,15,119,245,17,single_family,3,1950,1043,430000
1706856029,92618,2016-08-16,,38,38,38,6,condo,3,2016,1837,703990
1197423536,92660,2016-06-30,,0,55,130,31,single_family,3,1957,2221,1699000
2189252927,90241,2016-08-02,,36,129,270,19,single_family,2,1949,929,465000
2388223315,91016,2016-06-24,,0,18,74,35,single_family,3,1959,1737,915000
2801138700,92677,2016-06-13,,37,84,125,36,single_family,4,1988,3164,1299900
2570354050,91206,2016-05-12,,58,152,330,22,condo,2,1959,961,325000
2459775330,91423,2016-08-04,,22,54,104,7,single_family,5,2016,4690,2395000
1892729565,92612,2016-06-26,,0,102,156,20,single_family,3,1973,1718,785000
1889144728,93560,2016-04-26,2016-04-29,25,100,135,14,single_family,4,1992,1484,184900
1111425296,91351,2016-08-16,,38,38,38,35,single_family,4,1968,2330,515000
2946289546,92673,2016-06-28,,0,0,0,24,single_family,3,1985,1364,750000
2116088568,93552,2016-06-03,,2,9,18,10,land,,,,24000
1283944905,92805,2016-06-25,,0,81,123,18,condo,3,1990,1171,378000
1704505771,91105,2016-06-10,2016-07-18,0,0,81,32,condo,3,1969,2037,850000
1242463019,90255,2016-06-21,,0,0,44,1,multi_family,6,1925,1653,460000
1923036406,90220,2016-07-19,,0,57,115,24,single_family,3,1940,1387,320000
2853894863,93550,2016-05-31,2016-07-12,0,4,9,11,single_family,3,1989,1780,249000
2855124639,93552,2016-06-03,2016-07-20,0,0,7,36,single_family,4,1995,2678,315000
2228045090,92692,2016-06-02,,33,80,129,32,condo,2,1985,1439,489000
2765024853,92663,2016-05-03,,5,32,75,19,single_family,3,1953,1146,1875000
2483286991,91361,2016-06-15,2016-08-07,24,108,219,25,condo,2,1968,1158,435000
2163149647,91367,2016-07-10,,1,14,26,0,condo,2,1973,1519,539000
1503005821,93550,2016-04-26,,0,0,20,23,land,,,,75000
1530011403,91768,2016-06-23,,0,107,224,24,single_family,3,1987,906,267900
2780086591,92675,2016-08-15,,13,41,41,32,condo,2,1988,1225,535000
1730338069,91326,2016-07-13,2016-07-15,0,1,67,0,single_family,3,1978,1857,550000
1064387270,92845,2016-05-09,,0,47,102,24,single_family,3,1964,1276,639000
1819100989,91765,2016-06-20,,0,10,38,18,single_family,3,1964,1461,585000
1161652602,92677,2016-06-15,,12,41,70,29,condo,2,1986,1439,599000
2605468015,90712,2016-07-29,,2,19,42,36,single_family,3,1945,1247,559950
2315596090,91331,2016-05-27,2016-06-30,2,41,91,6,condo,2,1990,994,237999
2905986873,90274,2016-06-30,,0,240,278,27,single_family,5,2001,5526,3995000
1494997251,92647,2016-08-03,,0,38,111,13,condo,1,1970,785,285000
2408694209,92656,2016-07-19,,0,37,70,1,condo,2,1989,849,349000
1151251216,91384,2016-06-09,2016-08-04,105,281,517,17,single_family,3,1986,1392,335000
2680145873,90740,2016-06-05,,23,44,70,14,single_family,1,1962,600,139500
1797298700,91367,2016-07-15,2016-07-31,6,17,38,5,condo,2,1987,1050,429000
2319846088,90037,2016-07-13,,0,37,102,0,multi_family,6,1908,2188,285000
2893769605,91710,2016-06-14,,18,131,258,13,single_family,3,1975,1126,370000
2992855711,90270,2016-05-20,,14,37,77,27,single_family,3,1950,1086,399900
2842377791,92833,2016-06-17,,0,24,63,11,single_family,5,2002,2364,849000
2085490725,91602,2016-08-09,,4,22,57,0,single_family,4,1937,2499,1349900
1967526347,91367,2016-06-20,,0,0,70,0,single_family,3,1964,2447,698000
2154692936,92867,2016-06-11,,0,38,80,2,multi_family,9,1971,4492,1299000
1081653477,91722,2016-08-06,,0,54,128,23,single_family,3,1955,1027,435000
2308958409,92692,2016-06-07,,0,22,39,36,single_family,5,1995,2971,974000
1134630606,91384,2016-05-23,2016-07-12,2,9,50,8,condo,2,1980,881,209000
1161932785,92625,2016-07-27,,19,185,230,34,condo,4,1994,2307,2150000
1262060654,92821,2016-07-28,,15,44,88,36,condo,3,1983,1542,525888
2442879337,91335,2016-08-15,,0,15,15,17,single_family,3,1952,1981,799000
1022832595,92704,2016-08-01,,8,98,210,6,single_family,3,1962,1234,395000
2991241961,93591,2016-06-06,,1,10,14,1,land,,,,25000
2840399059,92805,2016-05-09,,0,40,93,4,condo,2,1980,988,254900
2233171650,93535,2016-06-06,2016-06-28,0,18,68,1,single_family,5,2006,2632,265000
2516738509,93535,2016-06-03,,23,28,55,10,single_family,3,1990,1581,210000
1365539649,92869,2016-07-19,,0,45,85,19,single_family,4,1975,2838,759999
2533176703,92833,2016-06-23,,0,25,58,27,condo,2,2006,1623,569000
1532377531,90220,2016-07-26,,0,6,33,36,single_family,6,1989,5950,750000
1581713267,90250,2016-04-28,,22,111,193,34,single_family,4,1966,2045,499000
1777920380,91423,2016-08-02,,63,653,701,36,single_family,6,1939,4319,1575000
1950036603,92630,2016-05-10,,0,0,0,9,mobile,2,1975,1440,69500
2621590869,91748,2016-05-25,2016-07-20,20,47,96,9,single_family,4,1961,1410,525900
2124154400,91776,2016-07-14,,0,40,69,24,single_family,2,1960,1388,568800
1135508083,92679,2016-06-01,,14,30,140,23,condo,2,1984,900,359000
2283395838,92694,2016-04-23,,33,108,150,31,single_family,3,2003,1864,639000
2629782129,91710,2016-06-16,,0,0,91,36,condo,2,2006,1113,305000
1605639225,91105,2016-04-18,2016-06-04,44,86,128,30,single_family,3,1941,1370,890500
2157501641,91748,2016-07-26,,9,18,26,12,single_family,4,1975,1609,648000
